,,,,人在上海，因为疫情不能回家拿ns玩三角，好久没玩过纯正的战棋手游了。喜欢的像素画风，希望正式版的立绘不要这么多复制人，还有技能图标。技能搭配、兵种克制（元素克制是个坑钱的）、弹道阻挡、高低位、地形陷阱…战斗系统我很满意，最最重要可以无限悔棋！不满意的地方：抽卡界面每个角色的稀有度不明显；剧情的跳过；本周结束没有二次确认；城镇移动没有摇杆；由于不能旋转视角，被遮挡住的鸽子很难选中；攻击范围显示不明显，个人的攻击范围也看不出来；预览增加击杀提示，不然不分不清是丝血还是击杀；角色的朝向还是加一下吧，毕竟反应技能跟刺客的背刺还是跟朝向有关呐……每日副本出个扫荡吧，另外希望以后可以出dlc单独玩命运之门。,,
,,,,玩的太上头了！,,
,,,,希望能做的不要这么割裂,,
,,,,总评价：写作“铃兰之剑”读作《诡秘之主》总进度：大概弄清了内置的两个系统：一是单机经营RPG，留人。二是抽卡闯关养成，吸金。在我玩过的像素游戏里，就以上两个系统而言，平衡得较好的是“坎公骑冠剑”，平衡得较差的是“复苏的魔女”。（仅作举例，无意捧踩）虽然核心玩法不同，很难对标。战旗类如何平衡，也不是我来考虑的。只提说法有点笼统的建议，首先，玩家把玩的是什么？主要为属性、技能、颜值、配音等。一方面，颜值是红花，配音是绿叶。要足够留住人，吸引消费，前提是颜值的演出效果很好。贵游目前已经具备一定效果，有精美立绘也有高清建模，文本和配音有待完善。另一方面，角色的属性分为“可移动属性”（即武器装备）和“固定属性”，有时候技能也同上道理，但要做好平衡，行业内大佬更懂，我不多说。只是站在玩家的角度认为：像素风终究是一堆马赛克。相同的位置，不断重复，更容易引发视觉疲劳。我看见游戏里，装备栏有两个空格，足够了。建议多花点心思琢磨一下武器系统，能分担一部分角色属性，通过更换装备，形成一种动态平衡。另外，我看到技能是英雄级固定，其余几乎都是随机。看似多样好玩，其实还是把技能锁死在了人物上。这就倒逼角色颜值的演出要使人满意。不强求专用武器。因为我看到游戏里已经有一些专有技能了，可能角色目前还少。既然角色自带专有技能，再出专属武器，只会破坏平衡。可以考虑自带技能的武器。如果技能搭配只看抽卡运气，那么等同于玩家对“铃兰之剑”的印象，也是看官方的“抽卡”运气了。（笑）话虽如此，不一定都对。夜深了。,,
,,,,太好玩了，这测了两天每天从下班到晚上十二点就没停。我的建议是别听那些乱建议的，等测完了再说。,,
,,,,剑与魔法加像素最棒了,,
,,,,历时48周通过第一个救赎结局，感觉像badend，然后果然又出现了一个信标。历时太长希望增加跳过功能,,
,,,,相当不错，尤其是这个画质，只能说绝美，这年头这种游戏的画质是真的越来越内卷了，比如先前的复苏的魔女也是这样。明明是过去配置受限才被迫做成这种类似于像素风格的，如今已成为一种独特的耐看的游戏表现风格，而且在这条道路上不断发展，好事，好事。光是新手教程的这段时间，就让我不知道惊喜了多少回了。先是画质，然后是战斗，战斗的表现也是很丰富，以及这个轮回也是相当的让人惊喜，不过希望轮回时已经改变的对话颜色能变一变，我以为接下来都是重复，就快速点掉了，结果点掉瞬间发现不一样，还好字数不多看到了，不然就错过剧情了。游戏界面也是一改目前市面上大部分手游，很有自己的特点，应该说对味了，这味太对了哥，哥太对！————————艹，原来我一直在新手关，游戏界面还是那样，抽卡有点像fgo，我好多年没玩过了，依然很眼熟，而且抽卡略显墨迹————————啊？原来当了团长后才是过了新手关么？！团长你在干什么啊团长！————————4.15这剧情我裂开来，就尼玛强行怀疑歌洛莉亚，主角你什么铸币脑子？整个剧情带领铃兰之剑全程智商在线，抓到犯人一审一个准，面对口述证词说什么“应该不是编的，他那个状态不像”，行啊，不用证据，光是听口述就能判断个真假，老心理学家了。结果换歌洛莉亚就偏偏硬怀疑她。你说她一个人对抗不了整个骑士团，你为了二王子口中的和平卖了她我不说什么，这种抉择每个人都有每个人的看法，每个人都有每个人的选择。但问题是她和泰登都被人设计暗杀，明摆了的她就不可能是骑士团团长那伙的，如果你不去救她，她那会就已经和泰登一样寄了啊！合着她狼人自刀骗女巫药拿银水进决赛圈是吧？人家救了你几次？初见时救了一次吧。还有一次被骑士团卖了，麦莎重伤差点就寄了，如果她不过来救，估计大伙都得寄。诚然，如果骑士团没有临时跑路，主角团也不至于这么惨，于骑士团而言，这就是骑士团的锅，但于歌洛莉亚个人而言，她是真的顾着主角团，为了救主角团，用自己的部队在后头做掩护，哪怕自己部队受创也要以主角团优先。如果这是陷阱，就是要让主角团暴毙，歌洛莉亚明显就不是骑士团团长那伙的。如果是为了博得主角团信任，那骑士团是脑子瓦特了么？让骑士团故意卖主角，然后又让另外一批骑士团的人去救主角？然后主角团也救了歌洛莉亚几次了吧，大家都是过命的交情了，整个剧情上歌洛莉亚都表现出极其强烈的正义感，而剧情上也表现出了她和泰登因为这种正义感导致招来了杀身之祸，这么一个人你男主怀疑她？我特么邦邦给你两拳，你审其他人的时候没有证据挺口述就知道真话假话，到歌洛莉亚这里就突然笨比了？我最受不了的是你特么的把歌洛莉亚卖了就卖了，你居然还写日记怀疑她，说她也是骑士团团长那一伙的，这种感觉就像是你犯错了，但为了安抚自己强行自我安慰，让自己的罪恶感降低一样。恶心！恶心啊！呸！直接给我整破防。文案组真不知道写个什么劲，强行怀疑。,,
,,,,游戏非常不错，但我很担心公测之后的玩家留存率,,
,,,,重拾少年的游戏回忆，近年玩过手游最好体验，静待正式版,,
,,,,前面没预约，求内测集合,,
,,,,我就拿我玩仁王2的经历说一句话：我花大量时间刷刷刷的目的就是为了继续推图时能把那些曾经反复虐过我的敌人踩在脚下。我相信制作组应该明白我在说什么。,,
,,,,不知道说啥，挺好玩。,,
,,,,目前的重点，在完整的体验了一遍游戏目前的大多数玩法后，完成度最高的是主线，除了重复剧情不能够跳过以及节奏较慢的情况，在角色的攻击上，地图的交互上，SL的容错率上，攻击的逻辑行为上，都是做的很不错的。优点就不多说了，简单明了，我们直入主题，聊聊存在的问题和不足。在引导的某些细节优化上还需要下功夫，好比编队的保留和预设方案，大大的降低了玩家在出击前重复选择队伍的时间，以及我方和敌方角色的攻击范围圈能否以别的方式在地图上标注？和地图上的红蓝重叠后很废眼睛。（等等诸如此类的问题，这里我只列举出了两种，尤其是新手教程，这是决定玩家上手快与慢的关键，也是玩家留存的关键，弱保软已然常态化，有些玩家连克制都不一定能了解）现有的部分地图，对于特定职业的依赖很高，简单来说只要地图对于阵容有所要求要求(推石头或者点燃炸药桶一类的）常规化的角色就很难发挥太大的作用，因此，在阵容上存在限制，策略的成分也就由此降低。（也就是说，一旦存在泛用性强的角色，那在后续通关过程中单调性就会显著拔高，换而言之，游戏的可玩性便会大大降低）数值化过于明显，存在唯一性，数值伤害打到要求，就能过关，反之伤害数值达不到，那就只能寄，这种情况下，对走位，以及策略上的要求，倒显得没有那么重要了，就两种结果，要么你死或者我亡（后期非常有可能演变为数值碾压的情况）本该靠地图上的设施和道具来过关，结果强手裂颅愣是把敌方全扬了过关，这不是本末倒置了么？角色的模型，后续一定要改，传说以下的，人物的模型基本都是一致的，区别就是换个名字，后续就算在不改模型的前提下，角色身上的细节一定要稍加修改，以便增加辨识度（最好的解决办法是换模型）能有配音是最好的了剧情方面，给我的感觉就是无奈，因为剧情杀是无法避免的，不管你是怎么选择，都只能跟着剧情走，玩家是主角，但没有决策权，剧情杀后，才能开启另外的一条线走另外结局，实属多此一举。开了新线，已经体验过的剧情还没法跳过，越往后，玩的越枯燥。为什么在一开始，就不能把判断的权利留给玩家自己选择呢？全结局解锁，随着游戏的深入，是一个必然，但偏偏提前介入要干预结局，后面重复剧情不能跳过还玩的一肚子火。主角的描写还是需要打磨的，人物更多的侧重不在主角身上，除了剧情的需要，主角对于其他的很多问题，属于能不开口就不开口，明明问了，可能一个问题就解决了，有种很刻意的为了后续的剧情杀埋伏笔，怎么说呢，很迷，无法理解。主线的单机和人物的养成，我怎么看都觉得有些不搭，想要在兼顾到单机玩家的同时，又想留住养成类的玩家，而现有的游戏内容除了战斗，剩下的突出了一个“重复”。某种程度上更能留住的是单机玩家，体验完剧情后，可能就搁置了。（高情商回答）而对于新鲜感要求较高的内购制玩家们来讲，大世界的内容急需扩充，目前大世界真就只是个白板，角色只能罚站，不交互，就只是个木桩，既然是个世界，他们也需要生活，也有自己的事情要做。如何让这个世界热闹起来是个急需解决的问题。至于抽卡。。。。。。无奈的妥协，没啥好说的，走了内购这条线，不抽还能怎么办呢？抽来抽去，不一样的就只有抽卡的方式和使用道具，内核是一样的。但目前主线的人物限制，却又和抽卡这个系统相互冲突（里外不是人属于是）-（杂谈体验之后，给我的感觉是，铃兰前期只要不是开服就开始数值膨胀就会非常的吃运营，中期开始研发的比重才会逐渐提高（因为差不多该开始数值膨胀了）当前的PVP还不知道是什么样的一个情况。单机化还是非常严重的（要是单机铃兰这波将绝杀，可惜单机不得。）而养成和挑战本则显得多余了，简单来讲，当下为了内购所做来的模块都很一般，目前的概念可以说非常模糊，夸赞的多数是单机向的主线，那改为内购后游戏的KPI该如何去保证呢？能看出来，单机和内购两者之间的衔接会非常突兀，融合不算成功，能坚持让我玩下去的动力可能就是长久没玩到战旗的新鲜感吧，真要做成内购制长久运营，真得在主线以外去研究新的内容了，否则很难在公测之后有一席之地。（主观判断过于明显，看个乐就行。）,,
